"package","variety_a","variety_b","variety_c","best","worst","var_a","var_b","var_c","lon","lat","planting_date","planting_day","season","year","GDD","minNT","maxNT","MLDS","MLWS","Rx5day"
"paquete_nic_apante_2016_1_072","INTA Rojo","INTA Fuerte Sequia","PM2 Don Rey","B","A","Worse","Better","Worse",-85.87257385,13.33670084,17162,362,"Ap16",2016,91,14.24087654,14.97798583,8,2,27.03615665
"paquete_nic_apante_2016_1_163","INTA Ferroso","INTA Fuerte Sequia","BRT 103-182","A","C","Better","Better","Better",-85.65307149,13.36876256,17162,362,"Ap16",2016,75,15.1778329,16.63784409,8,2,26.38853073
"paquete 15","BRT 103-182","PM2 Don Rey","ALS 0532-6","A","C","Better","Worse","Worse",-85.66520691,13.37425554,16799,364,"Ap15",2015,71,15.79490862,17.20859008,22,1,54.64504242
"paquete 925","INTA Rojo","INTA Centro Sur","INTA Precoz","B","C","Worse","Better","Worse",-85.25253296,12.87740872,16785,350,"Ap15",2015,67,19.17026856,19.61616188,10,2,28.79514551
"paquete 595","INTA Centro Sur","INTA Ferroso","INTA Rojo","A","C","Better","Worse","Worse",-85.4645897,12.79144083,16783,348,"Ap15",2015,62,18.61167102,19.23957852,22,1,18.67073822
"paquete_nic_postrera_2016_04","INTA Matagalpa","INTA Centro Sur","INTA Precoz","B","A","Worse","Better","Worse",-85.57250977,12.74483738,17064,264,"Po16",2016,71,16.15107796,18.95371876,5,4,93.71448517
"paquete 917","INTA Fuerte Sequia","INTA Centro Sur","INTA Rojo","B","A","Worse","Better","Worse",-85.3692627,12.9162295,16818,18,"Ap15",2016,63,18.4900373,19.02642298,6,2,26.4549613
"paquete 84","INTA Precoz","PM2 Don Rey","ALS 0532-6","B","A","Worse","Better","Better",-85.59585571,12.80242743,16705,270,"Po15",2015,61,18.33386423,20.86966057,10,3,65.52773952
"paquete 915","PM2 Don Rey","SJC 730-79","INTA Precoz","A","C","Better","Worse","Worse",-85.36651611,12.91087527,16802,2,"Ap15",2016,65,18.4900373,19.22024618,4,2,26.4549613
"paquete_nic_postrera_2016_05","INTA Ferroso","PM2 Don Rey","INTA Centro Sur","C","A","Worse","Worse","Better",-85.58280945,12.7394795,17064,264,"Po16",2016,77,15.35612831,16.86718762,5,4,93.71448517
"paquete_nic_postrera_2016_01","INTA Precoz","INTA Ferroso","INTA Rojo","A","C","Better","Better","Better",-85.57250977,12.791714,17059,259,"Po16",2016,72,16.47560239,17.59,4,3,93.3758812
"paquete 78","ALS 0532-6","INTA Matagalpa","SJC 730-79","A","C","Better","Worse","Better",-85.55740356,12.81715766,16692,257,"Po15",2015,64,18.03278627,19.14521074,5,3,65.52773952
"paquete 590","ALS 0532-6","PM2 Don Rey","SJC 730-79","C","A","Worse","Worse","Better",-85.27862549,12.92292213,16795,360,"Ap15",2015,62,18.89447594,19.42704588,10,2,29.36335993
"paquete 602","BRT 103-182","PM2 Don Rey","INTA Matagalpa","B","C","Worse","Better","Worse",-85.27313232,12.89481188,16784,349,"Ap15",2015,64,18.53417755,19.20471839,10,2,28.79514551
"paquete 960","INTA Precoz","ALS 0532-6","INTA Rojo","A","B","Better","Worse","Worse",-85.45578003,12.7943924,16785,350,"Ap15",2015,62,18.27,19.59313316,20,2,18.67073822
"paquete 571","INTA Fuerte Sequia","INTA Matagalpa","INTA Rojo","A","B","Better","Worse","Worse",-85.54779053,12.82385294,16790,355,"Ap15",2015,60,16.5916561,17.93935845,10,2,21.83131933
"paquete 585","INTA Ferroso","BRT 103-182","INTA Centro Sur","B","A","Worse","Better","Worse",-85.45123716,12.79839949,16786,351,"Ap15",2015,62,18.27,19.57550914,19,2,18.67073822
"paquete 592","INTA Matagalpa","INTA Rojo","INTA Centro Sur","C","A","Worse","Worse","Better",-85.20172119,12.87874746,16784,349,"Ap15",2015,68,18.61727341,19.50324133,10,3,37.44858313
"paquete_nic_postrera_2016_07","SJC 730-79","ALS 0532-6","INTA Fuerte Sequia","B","A","Worse","Better","Worse",-85.56976318,12.73880975,17064,264,"Po16",2016,73,15.96085043,18.72346885,5,4,93.71448517
"paquete 932","INTA Rojo","INTA Ferroso","INTA Centro Sur","B","C","Worse","Better","Worse",-85.22232056,12.8747312,16815,15,"Ap15",2016,63,18.85008952,19.84853786,5,2,37.44858313
"paquete 133","INTA Matagalpa","INTA Rojo","INTA Fuerte Sequia","C","A","Worse","Worse","Better",-85.55465698,12.82920903,16701,266,"Po15",2015,65,18.52409922,19.1283066,10,2,65.52773952
"paquete 933","SJC 730-79","PM2 Don Rey","INTA Matagalpa","B","C","Worse","Better","Worse",-85.37887573,12.86268202,16798,363,"Ap15",2015,66,18.21083551,19.00685192,7,2,24.57597494
"paquete 141","SJC 730-79","INTA Precoz","INTA Ferroso","B","A","Worse","Better","Worse",-85.55603027,12.71670724,16699,264,"Po15",2015,64,19.02480791,20.3883812,10,5,64.97003937
"paquete 935","INTA Precoz","INTA Centro Sur","ALS 0532-6","B","A","Worse","Better","Worse",-85.22644043,12.87071487,16784,349,"Ap15",2015,70,18.85008952,19.40436777,10,3,37.44858313
"paquete 119","INTA Precoz","BRT 103-182","SJC 730-79","A","C","Better","Worse","Better",-85.55740356,12.82385294,16690,255,"Po15",2015,64,18.03278627,19.14521074,5,3,65.52773952
"paquete 588","INTA Ferroso","INTA Matagalpa","BRT 103-182","C","A","Worse","Worse","Better",-85.25665283,12.90552092,16785,350,"Ap15",2015,66,18.75,19.36697128,15,3,29.36335993
"paquete_nic_postrera_2016_21","INTA Ferroso","ALS 0532-6","INTA Centro Sur","B","C","Worse","Better","Worse",-85.55740356,12.7220656,17064,264,"Po16",2016,73,15.84258486,18.53603133,5,4,93.71448517
"paquete 930","BRT 103-182","INTA Matagalpa","SJC 730-79","B","C","Worse","Better","Worse",-85.26077271,12.90016646,16784,349,"Ap15",2015,66,18.75,19.38207758,15,3,29.36335993
"paquete 126","INTA Precoz","BRT 103-182","INTA Fuerte Sequia","A","C","Better","Worse","Better",-85.56015015,12.82787002,16694,259,"Po15",2015,64,18.26561358,19.1283066,7,3,65.52773952
"paquete_nic_postrera_2016_24","INTA Fuerte Sequia","INTA Centro Sur","INTA Ferroso","B","C","Worse","Better","Worse",-85.57594299,12.74483738,17064,264,"Po16",2016,76,15.14706826,16.39335323,5,4,93.71448517
"paquete 971","SJC 730-79","INTA Fuerte Sequia","INTA Rojo","B","C","Worse","Better","Better",-85.53405762,12.6577578,16777,342,"Ap15",2015,65,17.41671391,18.68000373,22,1,24.526999
"paquete 137","INTA Precoz","INTA Fuerte Sequia","ALS 0532-6","B","C","Worse","Better","Worse",-85.54023743,12.82787002,16691,256,"Po15",2015,61,18.78759045,19.6076837,5,3,58.04240417
"paquete 969","PM2 Don Rey","SJC 730-79","INTA Matagalpa","B","C","Worse","Better","Worse",-85.53817749,12.68053534,16777,342,"Ap15",2015,66,17.16063036,18.66500186,22,1,24.526999
"paquete 607","SJC 730-79","INTA Rojo","INTA Fuerte Sequia","B","A","Worse","Better","Worse",-85.34729004,12.9135524,16820,20,"Ap15",2016,66,18.55107423,19.1429765,10,1,81.88786316
"paquete 140","INTA Matagalpa","INTA Fuerte Sequia","ALS 0532-6","A","C","Better","Worse","Worse",-85.54367065,12.8225139,16702,267,"Po15",2015,62,18.70534875,20.45790377,10,2,58.04240417
